Wallet Address,ROI,Trading Frequency,Activity Level,Portfolio Volatility,Sharpe Ratio,Loss Ratio,balance,Rank Score,Final Rank
3dwQJy6nXB6SpzDBaz6hw7qcVCzepX6KNg5sPNw3hxHm,0.48510551734878005,1.0,0.9988115723124195,0.6077052153267252,0.6669353472572241,0.48,6.292950024,0.5699105175858903,452
Hv2nqmfoM9AgxC26rSj9xpYXM1NFiowSiHf6e9Wy3oVs,0.4860654256974141,1.0,0.9971621495423076,0.6005642658027597,0.6634076218490719,0.48,0.136033536,0.5698771554072242,453
6duuJfQ9ktiM7LQoS76Fr9rEJkzimDab2tT94yDeeMLW,0.48510060098882724,1.0,0.9998483708328525,0.5974512493961756,0.6705650341635483,0.5,122.462813658,0.5698677363563107,454
EczQZ1h5XZNmgB6EjJkSH4AkADY6ysBczMTTAeVD1pC,0.48575373312821324,1.0,0.9886910605132034,0.634435528856856,0.6692247631167976,0.44,0.234812196,0.5698657317787785,455
2mznuX9T6jjbeKGKdEgBXBiZfdobWk12caUQnH8D5S5S,0.4851007478972688,1.0,0.9988890522034566,0.6586350635580265,0.6720257322473455,0.44,385.685430311,0.5698496749035384,456
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,0.48509988143524174,1.0,0.9995195531022069,0.6476946376422555,0.6657762050310168,0.44,192.80689372,0.5698196522929917,457
CgVfHgkDSG6bVxdGQoW2WRxnUvU4zjAsETUvqaZkMLNs,0.4953783428763766,1.0,0.9982148549069408,0.641894307585314,0.6687517393813595,0.48,0.015368949,0.5698173909620416,458
AoKuruNJxobLxeXxyH9L35aW2wv2bpDXAFW6rGKEsAb1,0.48510024593524315,1.0,0.996739026721027,0.637983098573763,0.673642068334573,0.46,130.561527623,0.5698079829343166,459
Bb2jGe6ighRjFgrpmpbjQHD8eJ3csCS6nBkCDnFKajx,0.485100377838809,1.0,0.988579130780007,0.6320262346914439,0.6687187249944431,0.44,0.0,0.5697870610373883,460
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,0.4851006585146551,1.0,0.9999958021714349,0.6316221921716876,0.6670299212412892,0.46,277.985520749,0.5697731230197726,461
CV4hU7DdamFcPyBe1pg8vH2iuzebQobR8KT3VYeDqPpu,0.4853655354485499,1.0,0.9896678279579092,0.6370472525495574,0.6696707001208421,0.44,0.268836702,0.5697726409953595,462
MgdgECXoT498458YjwhyxJB83y4Uu78yCTjsygouxBa,0.4851057796109593,1.0,0.9999754532104863,0.6114530499750079,0.6668681418906508,0.48,23.789706819,0.5697551479060143,463
6Z7jjzUM1mr6z2ecC13mpCoz23xes9gU4zSgxqiZkFm5,0.48535886220284785,1.0,0.9918758985842839,0.6987846998758371,0.6681334266112606,0.38,0.943053617,0.5697310537123795,464
5pKVDzDYxz3LHDS9RdWucPRQHVefaekvSsJCirVkm6MQ,0.48508621204301017,1.0,0.9995190927008708,0.6500124338075149,0.6663615100023824,0.44,6.218232489,0.5697007407728021,465
EAMNGiy7w8SAgomwc7S6MjsBEz96wwk1NgdRYyFZ6YK3,0.48509894386976243,1.0,0.998394133819261,0.5743321233336085,0.6595843606215861,0.5,0.655795916,0.5696921697157373,466
5warYXzXJ7gfQvJ22v5kkjGyhmMuy8bhjDMDjTFXDKFQ,0.48632633792577307,1.0,0.9911256959736695,0.6506477541218939,0.6730961088418393,0.44,0.100000002,0.5696774869286443,467
BHNrJqb316oj2SsnLTneRQPVMHt5uj21qSZmWupsu8YG,0.4998895086852289,1.0,0.9931989148165182,0.6497266379327058,0.67021307477137,0.48,0.001557281,0.5696765867298758,468
4gstcrbr6wovpfdQGSpXWJMQ1gar93s5XADbLAKoS9Zi,0.4851004023235054,1.0,0.9973498903136676,0.6434566728543255,0.6650297076951918,0.44,486.918242454,0.5696603730133909,469
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.4851299858523788,1.0,0.9999982051438713,0.6929437966635599,0.6670495489282792,0.4,10.00105792,0.5696541669037877,470
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,0.48509746486783295,1.0,0.9999898582439767,0.611594511899434,0.6663280393497933,0.48,1.047849362,0.5696333677891604,471
EiT9GqS4fMR3cPsYeS98HMoNCq81DjDgfMBJr4WwTJb7,0.48510268755770775,1.0,0.9998652244584836,0.6486063204752585,0.6749005370678213,0.46,66.236263782,0.5696233265250474,472
2cBwMhvAuN7CkRSSGqAJgfwdd4vUxuMYVvq7RYHXd4jC,0.4874329415223763,1.0,0.9924451861227801,0.6074359163551829,0.667921320565031,0.48,0.019995302,0.5695595921587568,473
9bVrnS865n4Rwbkjk5NFzDLBiMifJvMNa7e9HDu6DYSb,0.48586328966018116,1.0,0.9970427154618595,0.6544010961741371,0.6690880302534974,0.44,0.178514471,0.569545026423712,474
CUwXgomg3r8QFX7EA1McfDbdT6Utv9tTvCGinaZ33QfN,0.48512478089151495,1.0,0.9951368536028251,0.6044246849787642,0.6670783791047465,0.48,3.140386798,0.5695380123110925,475
8exyDMRa9bMia2iJhfiHYwzATtbmgNR1pTmXBtGjrx3r,0.4946086550353519,1.0,0.9878946313996209,0.6082504419522564,0.6719048043769267,0.5,0.011606764,0.5695174394706893,476
DqeCfFKtvUAWB1aN18pbZCujdw1ZW7MR1BHq846EKVja,0.4851044027050859,1.0,0.9992380483388518,0.6085163569140086,0.6648758436651171,0.48,41.043939233,0.5695024635209187,477
HSuDJpXk16E3iW1Zpc1YawcQhuSmNxaaRcejt7UmP8eK,0.48803493429205286,1.0,0.9918969257539882,0.6610045467664061,0.6739768295509414,0.44,0.009251192,0.5694847766719612,478
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,0.4851006667207262,1.0,0.9999938223264634,0.6702581897056846,0.6748960403688524,0.44,461.200048302,0.5694823535847126,479
47zbV2yhEk33PphAQHrRwDeHSG9yveGt2rAabSEVRENK,0.48543224073310104,1.0,0.9950740094793267,0.6540183503697358,0.6708553504609104,0.44,0.104288019,0.5694137091710041,480
BT7P5n93oNifuuqyydNxRVAKxz99KbsRF5nC7M2oE9q1,0.48510418084783746,1.0,0.9885801371745319,0.6488760169859151,0.665265289649488,0.42,42.775702066,0.5694127379205637,481
9EqxeJY9CC2a5o81ZRKsoNqwN9vukZ5QXL3BsrRWNpcS,0.4852198156315817,1.0,0.991121697880344,0.5708509388337134,0.6633445975784525,0.5,0.099870002,0.5693741098978624,482
CF26rzu85gWPqn7ZFttPHzrq8bnZcbPdxHg6mESPBDJF,0.49023055914459013,1.0,0.990111993887553,0.6641578608769055,0.6734010149213717,0.44,0.005777179,0.5693559834174713,483
AKeVBYXgV7QM3j6eEeu4EbFdR3MFSWgghhJwFfkdHLdq,0.4854482964277737,1.0,0.9938424099264556,0.6442236556356719,0.6667046067554746,0.44,0.56665978,0.5693215267011511,484
8kwzEgSrfuDYBSDomQZr6XmpiMSRunbQW9Y7BTJZbLBA,0.48525747032268945,1.0,0.9992326033416135,0.6284594338939037,0.6636733485401114,0.46,0.264667256,0.5693124880837614,485
5zAekFLwYsbidYyBKs5neEqFVmYDZsT2b2YEHRTdkqii,0.4852085232291715,1.0,0.9938211183256173,0.6243071616227825,0.6669698644021307,0.46,0.49074802,0.5692900373520228,486
2guzrscorYRrnSPN8DwUSux34Q4yNGY8QEgmXQrj2ALp,0.4850926595268568,1.0,0.9990133461315643,0.5777590240175795,0.6685134514024803,0.52,11.168803181,0.5692572549631081,487
6Rt1VZ6frjnUpoggAAsyEJamGQcfsVPZeMSGWeJnVEXB,0.4854348831577802,1.0,0.9978325501122537,0.5962150358445112,0.6683857021512293,0.5,0.421254462,0.5692526118155794,488
EsUim5khgBd8zVzyQKMF8Ys3oYiKX7MLCi7htb67UoEE,0.485100377838809,1.0,0.9889238510878102,0.6318213648910398,0.6655172236992638,0.44,0.0,0.5692361918199536,489
AjygC8gewVhtDD36BLjbMaDUPC2VSMsa3gHrXdYYh36M,0.4850973113177266,1.0,0.9957501284509845,0.5862292344337918,0.6656336471660846,0.5,50.0,0.5691830250753526,490
5QVqukDzeh4X2BgfX1qWVgkWide8yT2bJ2HMpRF6dBP3,0.4850991472775813,1.0,0.9999845005328578,0.6246808974552862,0.6705844667536878,0.48,50.254331277,0.5691754478950549,491
EN9cfoi6Lpz5pUf1paii1ZJZvAMya4ZgNXm9sM4g1sDP,0.485100377838809,1.0,0.9952171477338952,0.6722813475612346,0.6690996076131813,0.42,0.0,0.5691653296649346,492
AVniRdCr7e4q3G1LKAVkg8XqmyaGgghWH399buC9G8hP,0.4851064900867681,1.0,0.9993660383415266,0.675513999643197,0.6665050447174617,0.42,0.794091384,0.5691547636735084,493
6a13ymEtsNrmGRdKUbBEZJoJ1XrwUvrfp82xTsfTr2SF,0.48510028707909086,1.0,0.9999376565637391,0.6934878254494622,0.6647397904777141,0.4,206.337754218,0.5691167929870716,494
FTW3eiah4hUVyWsWL71eVdfyS7efWqUAH15d7dRiovXL,0.485180061736766,1.0,0.994443786816848,0.5500036594635466,0.6682681618245575,0.54,0.096316766,0.5690960423029561,495
E1EzTEu6Vqu5MQ8mWHYGeBf8MUvZEMg1qDT1iRQxsSrz,0.485100377838809,1.0,0.9879886981006314,0.6171038644208532,0.6683389202861036,0.46,0.0,0.5690852505869044,496
EM42KzpiBgVoG7XDVyCEHA9rYwyCPTXWTi1ZUqTTk158,0.4850914932411694,1.0,0.993347728551371,0.5705042963689755,0.6695806090618457,0.52,0.970889843,0.5690626858580965,497
DyGy2Jt4aN81p2nvhx5J5twSSug5XTGfySZoD7uov2E9,0.4851320364374909,1.0,0.9984478258895947,0.6623270181998129,0.6703270273806384,0.44,3.906574553,0.5690618797653125,498
6gzp4iqYUAAkPVgR8HvcNjAqX24kPFCrLwaWxr9bTyFS,0.4851196438731657,1.0,0.9913273886562561,0.5999053193202234,0.6762386034224361,0.5,0.657739993,0.5690585596456659,499
AsFtX98nBa9JBWeboZh1xGA1GYcPVBhTgijXgrvcaCkc,0.48510126968417366,1.0,0.9991720598442819,0.6836840291128415,0.6702516646797898,0.42,114.871503953,0.5690467228987823,500
oQ7EoTDhoFSif6LsBbjnf3RGkyWMbGR3SBqz3jHgRCa,0.48539334396515005,1.0,0.9893204007136419,0.5831498409101332,0.6693960028622331,0.5,0.054975202,0.5690462998137067,501
FYjTySyfLqRjB6B3rhZUCDDRvGsfu3PnMkmF4kvMVkVg,0.48510126940899767,1.0,0.9996131585233725,0.6336080791495844,0.6747141006225563,0.48,23.965623638,0.5690350247369266,502
AoAcsruRc2QN3ErFajS3LN6FaRGYSJy8tNzuDGaWk6J8,0.4858045034655868,1.0,0.9979936238132295,0.6877112346239227,0.6720883471049683,0.42,0.423397644,0.5689866217609234,503
AoPnJuEDbJJ2facosBEQe87hFDzRGDwRRNSV4kdMuyXx,0.485100377838809,1.0,0.9943330184094696,0.6489293744269695,0.6773769261687275,0.46,0.0,0.5689791648245851,504
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.4851261965443353,1.0,0.999985859334893,0.650667813420679,0.6624933163442205,0.44,10.00105792,0.5689669127570554,505
JBfHBLPijrcZombadtNcE6xUGP5akD1csBY93bWYcY6T,0.485100377838809,1.0,0.9969616210093173,0.5823239559630967,0.6713545104512622,0.52,0.0,0.5689609440474489,506
6EAbKtqLrpfVZ2LTZrYowuimPyPSDQqwvPYRD4gEaw3e,0.4851000200552696,1.0,0.9996689076846971,0.6180305850713161,0.6664066583457262,0.48,56.098573736,0.5689420607155339,507
6hoRq5pgUGJ8tZ99kwwfLXxteP7K9vufuiHSynWWckZu,0.485100377838809,1.0,0.9980127367123656,0.6815617481123362,0.6697613771640207,0.42,0.0,0.5689287613156864,508
G9kA7j1cswYzmNF9cr2qxShHC4McGNxWxk4eLh2VRKYs,0.485100377838809,1.0,0.9918691749803092,0.7106027646381966,0.6703293877621577,0.38,0.0,0.5689095494363164,509
Cfs5YY1eVsgAy6RcTP6h14YFybYX3tVD6V3ZwHig9QBA,0.4851007642719196,1.0,0.9999889306014863,0.6068158035044813,0.6703019220576215,0.5,23.48196113,0.5689068194629493,510
Hte7sv7RtwtKviMw8LkD5PiHmxTrV5b1ayy5v9jyAtDV,0.48504898788574474,1.0,0.9975321297377279,0.619237592218841,0.6689756775875053,0.48,0.198899852,0.568892498608886,511
GdjtSzAyZ5YvKgeUHnG3ZtJVd9qzLhs5WN42UE6XSfMs,0.485100377838809,1.0,0.9903668467034246,0.6365404994493582,0.6746536395950715,0.46,0.0,0.5688801606664061,512
2Lt6iD1vpDeMMSbti2pU1Lzg8PAGqpkyoLuYjzV7eBpe,0.4850994343309882,1.0,0.999571427161431,0.6429125399970554,0.6685907251968284,0.46,102.522076046,0.5688710067712428,513
79J5dwuj3Hs9JrnDUKQWFYzo7XUiUnsNT3y1Ci93h99a,0.48509533730034293,1.0,0.9996680086564916,0.5609089918017017,0.6774552092325399,0.56,19.822437132,0.568862345587739,514
DDxDYwfuB3fiTGGWvCtf3m9KTAbvENgf8VarBMPd7vky,0.4873271010838335,1.0,0.9974379116822097,0.6193052374188357,0.6655222531251159,0.48,0.057896013,0.5688596395447315,515
5h3keuByMKzx9HANnPx6usy7dtEacwPTBYnm5sKBxATP,0.48510035551419756,1.0,0.9960993725140994,0.5927491247081079,0.6668790901351466,0.5,2439.678629473,0.5688508867132978,516
9S5SvyMRxPiWHcddNbqh5VjgqPBwnZWNq3uZWB3bUugg,0.48290146703503845,1.0,0.9971842565247682,0.5948876469157688,0.6700765702942935,0.5,0.116181029,0.5688338407827469,517
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,0.4851002284340034,1.0,0.999984941167747,0.606551353111619,0.6697555805553649,0.5,460.809312776,0.5688230375636616,518
8sFP23tou853GFLQjAkNroYFQwG4SZhgeHsoEgt8Xmn3,0.5287713583532143,1.0,0.9970873078130496,0.7046705546162965,0.6661884559823865,0.52,0.001882082,0.5688195048034219,519
aeACGx3A1fBYijPGfbqogvGdwgPjpFETpjAgFoVRKGQ,0.485100377838809,1.0,0.9873847254678825,0.6547916508620785,0.6662113465556463,0.42,0.0,0.5687701626701406,520
G4dfu8pE5ysqkLzrvtpsoVHiSA6RsprWWtRajAayY5Ye,0.4860799946782993,1.0,0.9896509230650175,0.6052805431746627,0.6676585377825851,0.48,0.06433137,0.5687578362555439,521
8ZU3wLGDAzaLQiJWo1b3WkHiYovDju4kC53hJWpYJTfv,0.48580811394984136,1.0,0.9913466382262536,0.6284005742265393,0.6679269921857289,0.46,0.174527404,0.5687571028446949,522
JDTLy299R3DTVTaWoxd721pg5ojLi7iXk8mvLN3vmHYD,0.48511020962376905,1.0,0.9902435581030811,0.6604620531582565,0.6760989330250541,0.44,28.510157844,0.5687553557969321,523
8KKii2e5YMQuDT32uuYzKUDjNaLrWbMjzu72cfcw6fac,0.48510993499420324,1.0,0.9999759740406744,0.6669826283147057,0.6693147524747144,0.44,23.714734029,0.5686928629698682,524
AtFkbfCZ2d9JWmNoWoLaUifAzVthXatdq4eZUXJeUJVG,0.5023405306620813,1.0,0.9896924972366431,0.6748467848804379,0.6676710335384703,0.46,0.002787404,0.5686901868656034,525
CQNYykEkSA3S6YvtszedGYfcf18NZRTJ8XTacFnHjn8P,0.48512735007281915,1.0,0.9990206055631264,0.6892067146428658,0.6712337044807499,0.42,4.221560105,0.5686683955663343,526
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,0.48510050311079594,1.0,0.9999934107451136,0.5841904195770738,0.6776610366728485,0.54,268.500647124,0.5686419984591238,527
4jJ3PzjW7GHk6mDksS2AmmJrSp88q4dzryZe3oeV6QcU,0.49446117707313036,1.0,0.9869703043385305,0.6811518156394054,0.6650570659634557,0.42,0.027109024,0.5686286456183958,528
6ZvaeZRcnczUGS2nbU3CTRP7JEjs4uDxSYUkUh1psv8q,0.4850922491984566,1.0,0.9999681866881035,0.6446119721025565,0.6678339724677456,0.46,13.051708675,0.5686269093804511,529
ENKyLYAGfukCoQ5EyyFhkvUL18vbinGJBPMi9eB9j8Z,0.4851084571456125,1.0,0.9993838090047925,0.684809290485574,0.6684910689845891,0.42,18.321132469,0.5686265836930027,530
FgBkFtFuR8ewUdXwPDm24tVuz88dWBeiaU9YUqNDFToB,0.48510895062909115,1.0,0.9960316891251465,0.7066158717030661,0.6726064510649018,0.4,20.285523563,0.5685987260564304,531
5skYf3FDeJimN1gEjMh8H5rf8dLxHd9PsfteoHcbqRjy,0.49042420713689194,1.0,0.9991395164916135,0.6640138641487521,0.6698964607487218,0.46,0.016051597,0.5685330711742593,532
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,0.48510809149698036,1.0,0.9999975197815443,0.6257689811466175,0.6676611080746698,0.48,11.014150685,0.5684872549056752,533
57uu3PrrnpYeroNCiTNxaf2Ut8MDDQMwFbSeRGPdqqWG,0.485100377838809,1.0,0.9885339217156737,0.6508037668534418,0.6716272104731026,0.44,0.0,0.5684819631040537,534
GMqwf2ct8runQarHgHxkbXgcMBJzwjVoL525ZLCAFLB2,0.4851011743015432,1.0,0.9999711239821123,0.684363125311433,0.6669132763592476,0.42,250.897180465,0.5684709198275917,535
9uB4yxrjYDiwmgmxQXJSjmKJ1dvnmb2VXqHRMzVV2g1a,0.4850991817222328,1.0,0.9966789718000623,0.6402746940195395,0.6681010539579721,0.46,15.31088026,0.5684582902663228,536
Good1aBUcGwGgfrLB4HbBKS5ZPWajpn8Hf3qGnTpdYWM,0.4852933489267399,1.0,0.9889685815531261,0.6686859831505065,0.669705478743399,0.42,1.228499756,0.5684542184222764,537
FyRknRUhWPg1NFmqK44PSsYcRD77X4iYw3d16eYrc5EW,0.4850992718329564,1.0,0.9938642235497439,0.586402152672702,0.6738117540353749,0.52,54.105872805,0.5684247617996405,538
GDCZWAzgTEMJ4u3vXKuCj1QTfjoRDruRBQrQPz6bAmKT,0.48464075396026735,1.0,0.993785534077658,0.5779761168594709,0.6702310594152786,0.52,0.166122324,0.5683979332007204,539
2eNL5Z7YtCTTaoLipa8DYQjbX2bhsavL4miHfd1LhDV2,0.485100377838809,1.0,0.988324773756824,0.6000460188194754,0.6660256926017899,0.48,0.0,0.5683956047414179,540
BUnSHV5Qx76xMNrWxpuTpigN7KRLR6VzcLR4x454NpD2,0.485100377838809,1.0,0.9880402200033477,0.6429634879919661,0.6677504797410218,0.44,0.0,0.5683919045013199,541
5pKVDzDYxz3LHDS9RdWucPRQHVefaekvSsJCirVkm6MQ,0.4851062077983671,1.0,0.9995190927008708,0.6450582388573871,0.6672920547025866,0.46,6.218232489,0.568388267934463,542
CQvwRHaxNUScPrE3VTJsbw8LNRudaKS52LZb4r4zcuuB,0.4851125312096509,1.0,0.9910942654405859,0.6179770388802492,0.6721315578260226,0.48,10.948656649,0.568381220128192,543
4ubwGthQ8cWaoTj3tUnXMn1FjxcNY6anGGFcjqbbkpEa,0.4856680745911867,1.0,0.9911232672734769,0.6477723832370482,0.6661011590704339,0.44,0.100000002,0.5683680693224333,544
7fYfR856EPnPMyGWw9TXDVrVM3rdDGHP4Npt9GeNNgUh,0.4851003618055504,1.0,0.9995110384698915,0.5591813758368527,0.664165769395491,0.54,2476.407002617,0.5683473325310563,545
GRNmroQhzsbZQX5VrGg3jir6kowEt3edfJTGZrH5rqT8,0.4853346198125197,1.0,0.9997188516601954,0.6448812687780049,0.6663692946230926,0.46,0.425467257,0.568329888322613,546
FQ4Qt1ZKtYr1vhW5TPXwDoq6iitH1HDW4CkRYxjEF7ZP,0.485100377838809,1.0,0.9881806810024977,0.626043166941821,0.6688382711652471,0.46,0.0,0.5683295870910097,547
7aS7cqXd8e9BSmrywM8b6BoGYbGFECLxdG5cfzBRRVNc,0.48510044929499696,1.0,0.9999688565510262,0.6226122561759849,0.6652468903143789,0.48,211.991987926,0.5683120585439815,548
Ee7DU8VQZh2pGhckkgRWeDVuqrFki99i2UvqSfmjaJ14,0.48510112708810427,1.0,0.999926725467603,0.6120339666172736,0.6699226845246338,0.5,45.729095123,0.5682968234631512,549
2sprjJjn7axUCRXB8GZEmNt66FZR3VT3YaHE13SsFCds,0.48510172454079226,1.0,0.9860366756895358,0.6647160446073306,0.6701386364901305,0.42,200.307630834,0.568293975337438,550
9291w8ge7FuY6MXMbcdUbbTJcTn9DuEF4QyWeuDM3DuY,0.485100377838809,1.0,0.9894430180705491,0.6621628753251261,0.6653600354920745,0.42,0.0,0.5682744365316549,551
6EAbKtqLrpfVZ2LTZrYowuimPyPSDQqwvPYRD4gEaw3e,0.48510137970965417,1.0,0.9996689076846971,0.6102274461531433,0.6691565237359519,0.5,56.098573736,0.5682727555817118,552
BqjuHRFdehRSgqDYgWEr7qrTvjurPXwYJKpBsHrkpC5U,0.4851045384381018,1.0,0.9935701112445535,0.710142199471565,0.6650640651133939,0.38,56.85630053,0.5682439768558635,553
n79qkv2SvBTP7wASfFUhyadeZ4svuJqJvAX5RKzf5qX,0.48600271822063545,1.0,0.999971826287108,0.6497320030501956,0.6670056742395061,0.46,0.049874993,0.5682231152664939,554
5yB4eA265HS5CWkhTJTqvq5C44mX8Byb4yd6k6bBt7bw,0.485100377838809,1.0,0.991002348450489,0.6732800624853235,0.6690644812359826,0.42,0.0,0.5682154730404047,555
HyRcxCYjbSLP4hDEeHC4TRVoAKEjK6z7qSgb9TEJvd3A,0.4942074104037439,1.0,0.9977257738996422,0.6794195211193844,0.6717352371473279,0.46,0.009447522,0.5682124732185788,556
yiPdgkEE7yWbcBA1xqgRVURCSzvAS1NUdQw6gvQ9kW9,0.48451632227491753,1.0,0.9971296117116941,0.5955055693406401,0.6747712468935867,0.52,0.142576123,0.5681845114694675,557
7PTnZawFu5sdJhPdSRem9JwfZPc3fSac8ZKwbfgq5RUm,0.4851090563298857,1.0,0.999980638231885,0.6407926205379252,0.6736081454298232,0.48,9.542984408,0.5681712115775147,558
7CP2n9tokjwyjPj17RyPmUDfcynyddFdvMmdrhyKfviu,0.48625976793299075,1.0,0.9979333670862546,0.6674705990868925,0.6672404295661073,0.44,0.078106781,0.5681656298016803,559
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,0.4777966396530702,1.0,0.9987918411313746,0.6300484740160094,0.6702404392376597,0.46,0.005051841,0.568140600568127,560
EwkH5aEmKEAC2M8eh8x8XVkNyPTZt1PSUH875bXrVmjP,0.48544489260765294,1.0,0.999923172150708,0.6103089082598088,0.667730489296222,0.5,0.391198918,0.5681333092457009,561
ApiskcGe9zRmMfFxy61RUqnpWiLs3TUnk9kiN27Fb91k,0.49468944181754515,1.0,0.9944677444407429,0.6701446541413204,0.669200670342095,0.46,0.010418918,0.568126050087699,562
niggerd597QYedtvjQDVHZTCCGyJrwHNm2i49dkm5zS,0.48510060045403414,1.0,0.9999984271555827,0.6948480246351614,0.6703829247941063,0.42,1219.343080943,0.5681216480626319,563
DTnA83Lf8GZPyKkz3VdozRr6SCGZeV9sFohazCwMRaTr,0.4851086071803257,1.0,0.9982193472241894,0.6473568410358539,0.668392562799873,0.46,7.883283297,0.5681192800553247,564
61bB5n4zpnejXVDHW16ANsa7zJ45wh7Y8u5LcAdrWAB4,0.7214556818138642,0.8,0.7904635092973931,0.6169721729363021,0.663896688231728,0.375,0.000995,0.5681115267563533,565
GwQ8wFw69VXtrDCEZQjXTCr6HpcN9FvpbTx4HJcoDW6y,0.48827154249257204,1.0,0.9991210947278619,0.6651758933902688,0.6716137929901516,0.46,0.046628699,0.5681108509523475,566
9dTmahjC1U3hDsXp2ikncW5woD5iU3wYVbQFKTwN9Wsm,0.485633487189026,1.0,0.9947427203153129,0.635871297637693,0.6651593490820683,0.46,0.516899517,0.5680833302724148,567
Hh67Q6jwk9CnqigWzUoAEXbnKEMTxHetvDofya5agmDa,0.4852206914641177,1.0,0.9903227397283194,0.6372270794901062,0.6708285379709085,0.46,0.468317336,0.5680737550300703,568
d41DdxsuxTyt2AZKa7dM4kxTRuseaCVmQe5USYAtS5K,0.48510196002588185,1.0,0.9996101862145149,0.6435836054551468,0.6746570330523072,0.48,114.013347544,0.5680256713156143,569
GZsrCPmsWh1yVoEAfpykruWPMU4k2o6C3ErRqeAs8gEx,0.48522792594037084,1.0,0.9934177906282683,0.5918339192073934,0.6746410503758353,0.52,0.660917246,0.5679967540621926,570
E6EjXMrJ3Q6MVZzwu9SLWcNoNG6yfA976dDoUYbqLytx,0.48509988781857893,1.0,0.9982396600407779,0.6676540147142789,0.6677120893012148,0.44,50.396452263,0.5679549147425443,571
5jg8hGyYaDjzGoz4eSZMFTfXmxMiQyJsaB84ZD2TT3i4,0.4841689153595584,1.0,0.9997273469025676,0.6041512354601901,0.665798097430639,0.5,0.237152933,0.5679406399284898,572
786wMAMUWNf2g6FeTd3LTf6Tpg3VGFB2993z3M77ss1o,0.48535446228417806,1.0,0.9955964277602022,0.650494644103527,0.6709966750083509,0.46,0.509427292,0.5678754948286113,573
9DZa4gPLXryWwRMcx1ocNqkUYKDQ6PDegWnyitp2bBdE,0.485100377838809,1.0,0.9900102931337488,0.5970011473175378,0.6702030979343451,0.5,0.0,0.5678726768335078,574
3xd4LGVWtYXLBspR6X5JWbW49NXmEehfPtX6Kqx98b4w,0.48509567622537225,1.0,0.9999810770470061,0.5748352324263133,0.6791042112386885,0.56,22.467791333,0.5678622372821193,575
84AULsiDpiiUqKXNA5e6rkaSD6yBh2YPE2bcfsdYeQ2x,0.485100377838809,1.0,0.9857950192673651,0.6051219729258324,0.6684184559011356,0.48,0.0,0.5678606110927596,576
6pEXwZd1HDsiRo4e18Nre2pkJdqDNPmCbR2PyWFsGrhb,0.4876991866028213,1.0,0.9951737533548882,0.7302127239275847,0.6676858090017429,0.38,0.084702433,0.5678603960594142,577
2ZLhWkaLAUrSqqu2yQiEJrydj4uNzpt9Z4uye9atbtDC,0.48585243509124915,1.0,0.9975263133822904,0.649019899765319,0.6674919016270473,0.46,0.353632564,0.5678573835527103,578
6RPye9mbMoUqFKLaHGqC8FaA9V7kqdJksCdHU6zgyzCC,0.48516885853386515,1.0,0.9930091956434512,0.6376527522982396,0.6672589870322466,0.46,2.018281096,0.567839018865475,579
3Quk2Bzk1duejMHLv6iYQY5qAFqs2XDUXEgWbbvViNeo,0.49269038586361574,1.0,0.9877866193134487,0.6624994766460733,0.6734722628834064,0.46,0.000995003,0.5678089445338484,580
FhBA22QE3p3CZKwyFEjeFXNo3VG7hVxPxby5LekcQUMV,0.4897092377453465,1.0,0.9956624369624784,0.6345638035755418,0.6661001625862245,0.48,0.027753691,0.5678089108757903,581
7fU71W3VxX1Fbhjchhgy57o9VM2qGwxV3a3quDEy2mX3,0.4850582166222805,1.0,0.9957714559451804,0.6394134399123003,0.6653241106720776,0.46,0.918645783,0.5677952343189057,582
C9YvTztknq95XHVFz4wzsFeu5qwK6rHie4H5Z2o9kPE9,0.4851030529171366,1.0,0.9999798464444979,0.6524491725342229,0.66749551610823,0.46,51.650748944,0.5677810711322643,583
9iBga8EuWhkgq1g8dZb6zfUw9ucFWz4AocpBztbU9X2z,0.5006929820680736,1.0,0.9969647485004706,0.6712424602487105,0.6665048577003795,0.48,0.002313775,0.567777569835721,584
2hZE5XYL7hGkiWMf7unokPQH5qDj4upY3VFbYNShQ512,0.4902509272293933,1.0,0.9941137285063447,0.6547570083105567,0.6667477477821674,0.46,0.0189952,0.5677718725954648,585
FrJJpzZr35kYsLwzdpiUVrD9zRo94RFmVASw5B5W7NcY,0.4913409981507026,1.0,0.989196573085429,0.6871672288925836,0.6662142904781791,0.42,0.028903099,0.5677677492686741,586
